size,layout_id,initial_distance,scenario_id,hidden_cost_type,hidden_cost_style,base_grid,hidden_cost,goals,goal,observer_pos,target_pos,observer_dir,target_dir,all_actions,trajectory_length
12,0,5,3,1,hate_wall,"[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1], [1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1], [1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","[[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], [10.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 10.0], [10.0, 10.0, 0.5, 10.0, 0.5, 0.5, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5, 10.0], [10.0, 0.5, 10.0, 0.5, 0.5, 10.0, 0.5, 0.3333333333333333, 0.3333333333333333, 0.5, 0.5, 10.0], [10.0, 0.5, 0.5, 10.0, 0.5, 0.5, 0.5, 0.5, 0.5, 10.0, 10.0, 10.0], [10.0, 10.0, 0.5, 0.5, 0.5, 0.5, 10.0, 10.0, 0.5, 0.5, 0.5, 10.0], [10.0, 0.5, 0.5, 0.5, 10.0, 0.5, 0.5, 0.5, 10.0, 0.5, 0.5, 10.0], [10.0, 0.5, 10.0, 0.5, 0.5, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5, 0.3333333333333333, 0.5, 10.0], [10.0, 10.0, 0.5, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.25, 0.3333333333333333, 0.5, 0.5, 0.5, 10.0], [10.0, 0.5, 10.0, 0.5, 0.5, 0.5, 0.3333333333333333, 0.5, 10.0, 10.0, 0.5, 10.0], [10.0, 0.5, 0.5, 0.5, 10.0, 10.0, 0.5, 0.5, 0.5, 0.5, 10.0, 10.0], [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]]","[(np.int64(6), np.int64(1)), (np.int64(3), np.int64(10)), (np.int64(6), np.int64(2))]","(np.int64(6), np.int64(2))","(np.int64(10), np.int64(3))","(np.int64(10), np.int64(8))",1,2,"[1, 2, 2, 0, 2, 1, 2, 0, 2, 1, 2, 2, 0, 2, 2, 1, 2]",17
12,0,5,3,2,like_edge,"[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1], [1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1], [1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","[[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], [10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10.0], [10.0, 10.0, 2.0, 10.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 10.0], [10.0, 1.0, 10.0, 3.0, 3.0, 10.0, 3.0, 3.0, 3.0, 2.0, 1.0, 10.0], [10.0, 1.0, 2.0, 10.0, 4.0, 4.0, 4.0, 4.0, 3.0, 10.0, 10.0, 10.0], [10.0, 10.0, 2.0, 3.0, 4.0, 5.0, 10.0, 10.0, 3.0, 2.0, 1.0, 10.0], [10.0, 1.0, 2.0, 3.0, 10.0, 5.0, 5.0, 4.0, 10.0, 2.0, 1.0, 10.0], [10.0, 1.0, 10.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 2.0, 1.0, 10.0], [10.0, 10.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 1.0, 10.0], [10.0, 1.0, 10.0, 2.0, 2.0, 2.0, 2.0, 2.0, 10.0, 10.0, 1.0, 10.0], [10.0, 1.0, 1.0, 1.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 10.0, 10.0], [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]]","[(np.int64(6), np.int64(1)), (np.int64(3), np.int64(10)), (np.int64(6), np.int64(2))]","(np.int64(6), np.int64(2))","(np.int64(10), np.int64(3))","(np.int64(10), np.int64(8))",1,2,"[1, 2, 2, 0, 2, 1, 2, 2, 2, 0, 2, 2, 2, 1, 2]",15
12,0,5,3,3,hate_edge,"[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1], [1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1], [1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","[[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], [10.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 10.0], [10.0, 10.0, 0.3333333333333333, 10.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5, 10.0], [10.0, 0.5, 10.0, 0.25, 0.25, 10.0, 0.25, 0.25, 0.25, 0.3333333333333333, 0.5, 10.0], [10.0, 0.5, 0.3333333333333333, 10.0, 0.2, 0.2, 0.2, 0.2, 0.25, 10.0, 10.0, 10.0], [10.0, 10.0, 0.3333333333333333, 0.25, 0.2, 0.16666666666666666, 10.0, 10.0, 0.25, 0.3333333333333333, 0.5, 10.0], [10.0, 0.5, 0.3333333333333333, 0.25, 10.0, 0.16666666666666666, 0.16666666666666666, 0.2, 10.0, 0.3333333333333333, 0.5, 10.0], [10.0, 0.5, 10.0, 0.25, 0.2, 0.2, 0.2, 0.2, 0.25, 0.3333333333333333, 0.5, 10.0], [10.0, 10.0, 0.3333333333333333, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.3333333333333333, 0.5, 10.0], [10.0, 0.5, 10.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 10.0, 10.0, 0.5, 10.0], [10.0, 0.5, 0.5, 0.5, 10.0, 10.0, 0.5, 0.5, 0.5, 0.5, 10.0, 10.0], [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]]","[(np.int64(6), np.int64(1)), (np.int64(3), np.int64(10)), (np.int64(6), np.int64(2))]","(np.int64(6), np.int64(2))","(np.int64(10), np.int64(3))","(np.int64(10), np.int64(8))",1,2,"[1, 2, 2, 0, 2, 1, 2, 0, 2, 1, 2, 2, 0, 2, 2, 1, 2]",17
12,0,5,4,0,like_wall,"[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1], [1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1], [1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","[[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], [10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10.0], [10.0, 10.0, 1.0, 10.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 1.0, 10.0], [10.0, 1.0, 10.0, 1.0, 1.0, 10.0, 1.0, 2.0, 2.0, 1.0, 1.0, 10.0], [10.0, 1.0, 1.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10.0, 10.0, 10.0], [10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 10.0, 10.0, 1.0, 1.0, 1.0, 10.0], [10.0, 1.0, 1.0, 1.0, 10.0, 1.0, 1.0, 1.0, 10.0, 1.0, 1.0, 10.0], [10.0, 1.0, 10.0, 1.0, 1.0, 2.0, 2.0, 2.0, 1.0, 2.0, 1.0, 10.0], [10.0, 10.0, 1.0, 2.0, 2.0, 2.0, 3.0, 2.0, 1.0, 1.0, 1.0, 10.0], [10.0, 1.0, 10.0, 1.0, 1.0, 1.0, 2.0, 1.0, 10.0, 10.0, 1.0, 10.0], [10.0, 1.0, 1.0, 1.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 10.0, 10.0], [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]]","[(np.int64(9), np.int64(3)), (np.int64(1), np.int64(1)), (np.int64(8), np.int64(10))]","(np.int64(9), np.int64(3))","(np.int64(1), np.int64(10))","(np.int64(1), np.int64(5))",3,0,"[2, 0, 2, 1, 2, 2, 2, 0, 2, 2, 1, 2, 1, 2, 0, 2, 2, 2]",18
12,0,5,4,1,hate_wall,"[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1], [1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1], [1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","[[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], [10.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 10.0], [10.0, 10.0, 0.5, 10.0, 0.5, 0.5, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5, 10.0], [10.0, 0.5, 10.0, 0.5, 0.5, 10.0, 0.5, 0.3333333333333333, 0.3333333333333333, 0.5, 0.5, 10.0], [10.0, 0.5, 0.5, 10.0, 0.5, 0.5, 0.5, 0.5, 0.5, 10.0, 10.0, 10.0], [10.0, 10.0, 0.5, 0.5, 0.5, 0.5, 10.0, 10.0, 0.5, 0.5, 0.5, 10.0], [10.0, 0.5, 0.5, 0.5, 10.0, 0.5, 0.5, 0.5, 10.0, 0.5, 0.5, 10.0], [10.0, 0.5, 10.0, 0.5, 0.5, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5, 0.3333333333333333, 0.5, 10.0], [10.0, 10.0, 0.5, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.25, 0.3333333333333333, 0.5, 0.5, 0.5, 10.0], [10.0, 0.5, 10.0, 0.5, 0.5, 0.5, 0.3333333333333333, 0.5, 10.0, 10.0, 0.5, 10.0], [10.0, 0.5, 0.5, 0.5, 10.0, 10.0, 0.5, 0.5, 0.5, 0.5, 10.0, 10.0], [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]]","[(np.int64(9), np.int64(3)), (np.int64(1), np.int64(1)), (np.int64(8), np.int64(10))]","(np.int64(9), np.int64(3))","(np.int64(1), np.int64(10))","(np.int64(1), np.int64(5))",3,0,"[2, 1, 2, 0, 2, 1, 2, 2, 0, 2, 2, 1, 2, 0, 2, 2, 0, 2, 2, 1, 2, 2, 0, 2, 2, 0, 2, 1, 2, 2, 1, 2]",32
12,0,5,4,2,like_edge,"[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1], [1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1], [1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","[[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], [10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10.0], [10.0, 10.0, 2.0, 10.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 10.0], [10.0, 1.0, 10.0, 3.0, 3.0, 10.0, 3.0, 3.0, 3.0, 2.0, 1.0, 10.0], [10.0, 1.0, 2.0, 10.0, 4.0, 4.0, 4.0, 4.0, 3.0, 10.0, 10.0, 10.0], [10.0, 10.0, 2.0, 3.0, 4.0, 5.0, 10.0, 10.0, 3.0, 2.0, 1.0, 10.0], [10.0, 1.0, 2.0, 3.0, 10.0, 5.0, 5.0, 4.0, 10.0, 2.0, 1.0, 10.0], [10.0, 1.0, 10.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 2.0, 1.0, 10.0], [10.0, 10.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 1.0, 10.0], [10.0, 1.0, 10.0, 2.0, 2.0, 2.0, 2.0, 2.0, 10.0, 10.0, 1.0, 10.0], [10.0, 1.0, 1.0, 1.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 10.0, 10.0], [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]]","[(np.int64(9), np.int64(3)), (np.int64(1), np.int64(1)), (np.int64(8), np.int64(10))]","(np.int64(9), np.int64(3))","(np.int64(1), np.int64(10))","(np.int64(1), np.int64(5))",3,0,"[2, 0, 2, 1, 2, 2, 2, 0, 2, 1, 2, 2, 2, 2]",14
12,0,5,4,3,hate_edge,"[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1], [1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1], [1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","[[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], [10.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 10.0], [10.0, 10.0, 0.3333333333333333, 10.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5, 10.0], [10.0, 0.5, 10.0, 0.25, 0.25, 10.0, 0.25, 0.25, 0.25, 0.3333333333333333, 0.5, 10.0], [10.0, 0.5, 0.3333333333333333, 10.0, 0.2, 0.2, 0.2, 0.2, 0.25, 10.0, 10.0, 10.0], [10.0, 10.0, 0.3333333333333333, 0.25, 0.2, 0.16666666666666666, 10.0, 10.0, 0.25, 0.3333333333333333, 0.5, 10.0], [10.0, 0.5, 0.3333333333333333, 0.25, 10.0, 0.16666666666666666, 0.16666666666666666, 0.2, 10.0, 0.3333333333333333, 0.5, 10.0], [10.0, 0.5, 10.0, 0.25, 0.2, 0.2, 0.2, 0.2, 0.25, 0.3333333333333333, 0.5, 10.0], [10.0, 10.0, 0.3333333333333333, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.3333333333333333, 0.5, 10.0], [10.0, 0.5, 10.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 10.0, 10.0, 0.5, 10.0], [10.0, 0.5, 0.5, 0.5, 10.0, 10.0, 0.5, 0.5, 0.5, 0.5, 10.0, 10.0], [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]]","[(np.int64(9), np.int64(3)), (np.int64(1), np.int64(1)), (np.int64(8), np.int64(10))]","(np.int64(9), np.int64(3))","(np.int64(1), np.int64(10))","(np.int64(1), np.int64(5))",3,0,"[2, 1, 2, 0, 2, 1, 2, 2, 0, 2, 2, 1, 2, 0, 2, 2, 0, 2, 2, 1, 2, 2, 0, 2, 2, 0, 2, 1, 2, 2, 1, 2]",32
12,1,5,0,0,like_wall,"[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1], [1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","[[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], [10.0, 1.0, 10.0, 1.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 10.0, 10.0], [10.0, 1.0, 1.0, 2.0, 1.0, 10.0, 1.0, 2.0, 1.0, 10.0, 1.0, 10.0], [10.0, 10.0, 1.0, 1.0, 10.0, 1.0, 10.0, 1.0, 1.0, 10.0, 1.0, 10.0], [10.0, 1.0, 2.0, 2.0, 1.0, 1.0, 10.0, 1.0, 2.0, 1.0, 1.0, 10.0], [10.0, 10.0, 1.0, 1.0, 10.0, 10.0, 1.0, 2.0, 1.0, 10.0, 1.0, 10.0], [10.0, 10.0, 1.0, 2.0, 1.0, 10.0, 1.0, 1.0, 10.0, 1.0, 1.0, 10.0], [10.0, 1.0, 10.0, 1.0, 10.0, 1.0, 1.0, 10.0, 1.0, 1.0, 10.0, 10.0], [10.0, 1.0, 1.0, 2.0, 1.0, 1.0, 10.0, 1.0, 10.0, 1.0, 1.0, 10.0], [10.0, 10.0, 10.0, 1.0, 1.0, 10.0, 1.0, 2.0, 1.0, 2.0, 1.0, 10.0], [10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10.0], [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]]","[(np.int64(10), np.int64(5)), (np.int64(6), np.int64(10)), (np.int64(1), np.int64(7))]","(np.int64(6), np.int64(10))","(np.int64(2), np.int64(3))","(np.int64(2), np.int64(8))",1,1,"[0, 2, 2, 1, 2, 2, 0, 2, 2]",9
12,1,5,0,1,hate_wall,"[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1], [1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","[[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], [10.0, 0.5, 10.0, 0.5, 10.0, 10.0, 10.0, 0.5, 0.5, 0.5, 10.0, 10.0], [10.0, 0.5, 0.5, 0.3333333333333333, 0.5, 10.0, 0.5, 0.3333333333333333, 0.5, 10.0, 0.5, 10.0], [10.0, 10.0, 0.5, 0.5, 10.0, 0.5, 10.0, 0.5, 0.5, 10.0, 0.5, 10.0], [10.0, 0.5, 0.3333333333333333, 0.3333333333333333, 0.5, 0.5, 10.0, 0.5, 0.3333333333333333, 0.5, 0.5, 10.0], [10.0, 10.0, 0.5, 0.5, 10.0, 10.0, 0.5, 0.3333333333333333, 0.5, 10.0, 0.5, 10.0], [10.0, 10.0, 0.5, 0.3333333333333333, 0.5, 10.0, 0.5, 0.5, 10.0, 0.5, 0.5, 10.0], [10.0, 0.5, 10.0, 0.5, 10.0, 0.5, 0.5, 10.0, 0.5, 0.5, 10.0, 10.0], [10.0, 0.5, 0.5, 0.3333333333333333, 0.5, 0.5, 10.0, 0.5, 10.0, 0.5, 0.5, 10.0], [10.0, 10.0, 10.0, 0.5, 0.5, 10.0, 0.5, 0.3333333333333333, 0.5, 0.3333333333333333, 0.5, 10.0], [10.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 10.0], [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]]","[(np.int64(10), np.int64(5)), (np.int64(6), np.int64(10)), (np.int64(1), np.int64(7))]","(np.int64(6), np.int64(10))","(np.int64(2), np.int64(3))","(np.int64(2), np.int64(8))",1,1,"[0, 2, 2, 1, 2, 2, 0, 2, 2]",9
12,1,5,0,2,like_edge,"[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1], [1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","[[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0], [10.0, 1.0, 10.0, 1.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 10.0, 10.0], [10.0, 1.0, 2.0, 2.0, 2.0, 10.0, 2.0, 2.0, 2.0, 10.0, 1.0, 10.0], [10.0, 10.0, 2.0, 3.0, 10.0, 3.0, 10.0, 3.0, 3.0, 10.0, 1.0, 10.0], [10.0, 1.0, 2.0, 3.0, 4.0, 4.0, 10.0, 4.0, 3.0, 2.0, 1.0, 10.0], [10.0, 10.0, 2.0, 3.0, 10.0, 10.0, 5.0, 4.0, 3.0, 10.0, 1.0, 10.0], [10.0, 10.0, 2.0, 3.0, 4.0, 10.0, 5.0, 4.0, 10.0, 2.0, 1.0, 10.0], [10.0, 1.0, 10.0, 3.0, 10.0, 4.0, 4.0, 10.0, 3.0, 2.0, 10.0, 10.0], [10.0, 1.0, 2.0, 3.0, 3.0, 3.0, 10.0, 3.0, 10.0, 2.0, 1.0, 10.0], [10.0, 10.0, 10.0, 2.0, 2.0, 10.0, 2.0, 2.0, 2.0, 2.0, 1.0, 10.0], [10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10.0], [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]]","[(np.int64(10), np.int64(5)), (np.int64(6), np.int64(10)), (np.int64(1), np.int64(7))]","(np.int64(6), np.int64(10))","(np.int64(2), np.int64(3))","(np.int64(2), np.int64(8))",1,1,"[0, 2, 2, 1, 2, 2, 0, 2, 2]",9
